"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2024","6,058.68","6,055.67","6,096.10","6,012.31","24.38M","0.05%"
"03/12/2024","6,055.42","6,044.20","6,064.57","6,025.55","24.66M","0.52%"
"03/11/2024","6,024.23","6,078.14","6,078.53","5,997.54","38.95M","-0.86%"
"03/10/2024","6,076.77","6,055.41","6,154.19","6,046.50","28.46M","1.39%"
"03/07/2024","5,993.30","5,988.26","6,002.30","5,920.95","20.71M","0.08%"
"03/06/2024","5,988.23","5,971.67","5,998.28","5,936.27","22.06M","0.14%"
"03/05/2024","5,979.66","5,908.74","5,996.87","5,907.14","29.62M","1.37%"
"03/04/2024","5,898.78","5,966.45","5,975.20","5,879.13","31.69M","-1.12%"
"03/03/2024","5,965.38","5,990.49","6,010.08","5,955.76","20.59M","-0.40%"
"02/29/2024","5,989.49","6,022.73","6,022.76","5,985.54","98.99M","-0.54%"
"02/28/2024","6,022.21","6,019.53","6,029.44","5,984.43","21.27M","-0.09%"
"02/27/2024","6,027.56","5,999.10","6,027.56","5,967.57","17.20M","0.47%"
"02/26/2024","5,999.10","6,015.41","6,042.15","5,980.11","18.71M","-0.57%"
"02/25/2024","6,033.23","6,043.69","6,062.29","6,014.08","11.50M","-0.18%"
"02/21/2024","6,044.17","5,970.16","6,070.57","5,960.29","28.49M","1.08%"
"02/20/2024","5,979.69","6,034.24","6,044.42","5,961.71","25.24M","-0.90%"
"02/19/2024","6,034.10","6,020.71","6,042.50","6,004.00","23.76M","0.06%"
"02/18/2024","6,030.59","6,013.61","6,054.68","6,004.79","25.41M","0.14%"
"02/15/2024","6,021.96","6,019.78","6,083.57","5,994.53","46.86M","0.04%"
"02/14/2024","6,019.74","5,981.37","6,054.27","5,953.63","37.81M","0.62%"
"02/13/2024","5,982.66","5,839.30","5,991.89","5,838.76","62.18M","2.64%"
"02/12/2024","5,828.99","5,745.46","5,846.46","5,730.26","29.29M","1.43%"
"02/11/2024","5,746.77","5,791.65","5,828.04","5,728.22","29.34M","-0.76%"
"02/08/2024","5,790.82","5,856.80","5,856.85","5,790.82","36.82M","-1.10%"
"02/07/2024","5,854.96","5,897.82","5,897.82","5,828.12","28.86M","-0.87%"
"02/06/2024","5,906.33","5,806.13","5,906.33","5,787.70","33.50M","1.73%"
"02/05/2024","5,805.77","5,843.35","5,843.35","5,769.36","32.84M","-0.47%"
"02/04/2024","5,833.40","5,843.24","5,843.78","5,812.98","28.44M","-0.15%"
"02/01/2024","5,842.16","5,767.64","5,842.65","5,758.46","80.10M","1.31%"
"01/31/2024","5,766.84","5,896.20","5,900.76","5,766.84","35.00M","-2.19%"
"01/30/2024","5,896.26","5,912.59","5,942.17","5,886.25","29.27M","-0.14%"
"01/29/2024","5,904.70","5,933.34","5,959.99","5,886.37","27.13M","-0.46%"
"01/28/2024","5,932.13","5,979.81","5,988.82","5,923.02","19.27M","-0.44%"
"01/25/2024","5,958.15","5,987.89","6,013.64","5,949.36","24.58M","-0.49%"
"01/24/2024","5,987.34","5,980.38","6,024.06","5,959.51","26.93M","0.14%"
"01/23/2024","5,978.97","5,983.29","6,003.44","5,940.02","32.47M","0.09%"
"01/22/2024","5,973.57","6,030.41","6,039.53","5,952.73","40.27M","-0.94%"
"01/21/2024","6,030.20","6,041.13","6,077.46","6,012.58","17.26M","0.26%"
"01/18/2024","6,014.71","6,007.43","6,060.47","5,968.34","26.79M","0.42%"
"01/17/2024","5,989.73","6,053.15","6,053.15","5,989.42","35.83M","-0.61%"
"01/16/2024","6,026.77","6,104.56","6,139.84","6,017.21","40.31M","-1.28%"
"01/15/2024","6,104.82","6,187.37","6,196.18","6,104.72","28.61M","-1.30%"
"01/14/2024","6,185.47","6,185.20","6,210.64","6,175.31","12.12M","0.01%"
"01/11/2024","6,184.72","6,194.25","6,222.11","6,175.81","19.27M","-0.16%"
"01/10/2024","6,194.68","6,258.62","6,266.64","6,193.97","26.58M","-1.02%"
"01/09/2024","6,258.55","6,298.62","6,349.71","6,249.28","34.92M","-0.63%"
"01/08/2024","6,298.10","6,264.54","6,334.17","6,254.26","34.73M","0.53%"
"01/07/2024","6,264.88","6,223.18","6,284.94","6,222.21","23.95M","0.54%"
"01/04/2024","6,231.12","6,217.22","6,247.05","6,197.23","22.88M","0.36%"
"01/03/2024","6,208.98","6,235.17","6,240.71","6,200.27","27.64M","-0.41%"
"01/02/2024","6,234.45","6,232.20","6,269.59","6,214.06","37.04M","0.05%"
"01/01/2024","6,231.24","6,218.71","6,249.77","6,202.50","22.02M","0.22%"
"12/31/2023","6,217.58","6,224.88","6,235.38","6,199.10","15.98M","-0.11%"
"12/28/2023","6,224.72","6,242.27","6,260.63","6,206.66","22.69M","-0.27%"
"12/27/2023","6,241.47","6,235.77","6,262.36","6,213.20","30.85M","0.28%"
"12/26/2023","6,223.77","6,221.15","6,232.34","6,195.12","32.01M","-0.08%"
"12/25/2023","6,228.76","6,208.13","6,228.76","6,180.71","20.04M","0.34%"
"12/24/2023","6,207.42","6,197.56","6,225.80","6,180.46","16.06M","0.02%"
"12/21/2023","6,206.29","6,211.90","6,226.72","6,170.21","15.51M","-0.28%"
"12/20/2023","6,223.68","6,200.09","6,251.07","6,195.81","17.95M","0.27%"
"12/19/2023","6,207.06","6,195.15","6,240.35","6,185.97","25.52M","-0.09%"
"12/18/2023","6,212.85","6,168.99","6,214.69","6,158.93","21.08M","0.57%"
"12/17/2023","6,177.93","6,178.52","6,205.31","6,151.29","13.79M","0.00%"
"12/14/2023","6,178.10","6,156.77","6,195.15","6,140.64","25.95M","0.34%"
"12/13/2023","6,157.41","6,185.85","6,185.85","6,138.86","19.87M","-0.46%"
"12/12/2023","6,185.57","6,195.82","6,204.82","6,158.88","15.90M","-0.31%"
"12/11/2023","6,204.82","6,196.75","6,213.66","6,159.26","21.26M","0.28%"
"12/10/2023","6,187.73","6,196.04","6,232.56","6,178.33","13.67M","-0.27%"
"12/07/2023","6,204.69","6,184.50","6,221.81","6,166.46","24.19M","0.18%"
"12/06/2023","6,193.81","6,200.50","6,229.00","6,182.87","16.75M","-0.11%"
"12/05/2023","6,200.41","6,225.73","6,236.03","6,181.75","19.67M","-0.41%"
"12/04/2023","6,225.85","6,235.36","6,244.50","6,216.54","16.93M","-0.44%"
"12/03/2023","6,253.24","6,234.39","6,253.33","6,216.13","13.43M","0.46%"
"11/30/2023","6,224.86","6,233.13","6,260.60","6,214.70","32.98M","-0.28%"
"11/29/2023","6,242.18","6,242.94","6,252.08","6,214.69","14.03M","0.15%"
"11/28/2023","6,232.75","6,231.50","6,249.81","6,205.88","22.00M","0.02%"
"11/27/2023","6,231.23","6,250.72","6,259.97","6,221.03","22.58M","-0.44%"
"11/26/2023","6,258.89","6,247.97","6,267.94","6,230.68","20.32M","0.04%"
"11/23/2023","6,256.23","6,246.48","6,274.94","6,228.04","20.11M","-0.13%"
"11/22/2023","6,264.55","6,253.84","6,273.16","6,227.16","17.32M","0.03%"
"11/21/2023","6,262.53","6,263.95","6,282.48","6,225.71","31.63M","-0.02%"
"11/20/2023","6,263.89","6,308.41","6,308.41","6,262.22","27.37M","-0.85%"
"11/19/2023","6,317.30","6,288.82","6,326.56","6,271.91","13.34M","0.30%"
"11/16/2023","6,298.30","6,252.37","6,324.83","6,243.13","24.11M","0.44%"
"11/15/2023","6,270.45","6,252.53","6,280.04","6,224.56","26.81M","-1.00%"
"11/14/2023","6,333.63","6,307.86","6,342.70","6,288.35","21.35M","0.45%"
"11/13/2023","6,305.37","6,279.11","6,306.22","6,260.99","21.54M","0.43%"
"11/12/2023","6,278.29","6,268.53","6,334.10","6,259.59","20.24M","0.16%"
"11/09/2023","6,268.39","6,259.56","6,295.14","6,241.68","22.14M","-0.16%"
"11/08/2023","6,278.34","6,270.36","6,287.09","6,243.68","18.54M","-0.16%"
"11/07/2023","6,288.48","6,281.39","6,317.61","6,252.09","23.77M","0.40%"
"11/06/2023","6,263.46","6,230.69","6,264.01","6,210.68","23.44M","0.38%"
"11/05/2023","6,239.57","6,200.01","6,265.69","6,199.70","20.00M","0.50%"
"11/02/2023","6,208.68","6,198.61","6,262.43","6,189.60","24.01M","0.02%"
"11/01/2023","6,207.14","6,227.23","6,255.12","6,171.59","22.51M","-0.46%"
"10/31/2023","6,235.53","6,167.99","6,262.64","6,149.38","29.15M","1.11%"
"10/30/2023","6,167.25","6,164.96","6,211.66","6,147.59","16.64M","0.04%"
"10/29/2023","6,164.72","6,192.01","6,192.88","6,144.42","15.51M","-0.73%"
"10/26/2023","6,209.77","6,176.56","6,228.97","6,129.88","21.53M","0.36%"
"10/25/2023","6,187.49","6,214.48","6,223.95","6,141.01","31.36M","-0.42%"
"10/24/2023","6,213.73","6,224.19","6,252.09","6,187.36","26.12M","-0.17%"
"10/23/2023","6,224.55","6,236.70","6,261.76","6,206.28","20.72M","-0.36%"
"10/22/2023","6,247.25","6,258.71","6,286.30","6,229.71","13.83M","-0.49%"
"10/19/2023","6,278.19","6,253.12","6,295.63","6,241.05","19.03M","0.26%"
"10/18/2023","6,262.11","6,263.37","6,316.43","6,250.74","21.17M","-0.15%"
"10/17/2023","6,271.31","6,260.01","6,307.72","6,252.11","22.89M","0.19%"
"10/16/2023","6,259.70","6,241.56","6,277.06","6,222.41","29.64M","0.15%"
"10/15/2023","6,250.45","6,282.94","6,321.68","6,237.34","40.44M","-0.95%"
"10/12/2023","6,310.17","6,272.92","6,319.14","6,217.39","112.05M","0.44%"
"10/11/2023","6,282.64","6,362.72","6,364.73","6,263.74","86.30M","-1.26%"
"10/10/2023","6,362.67","6,293.15","6,373.14","6,265.09","17.00M","1.09%"
"10/09/2023","6,293.81","6,287.16","6,302.68","6,231.85","16.18M","0.09%"
"10/08/2023","6,288.22","6,267.41","6,288.82","6,216.13","9.45M","0.17%"
"10/05/2023","6,277.26","6,331.64","6,331.98","6,274.58","13.72M","-1.01%"
"10/04/2023","6,341.29","6,378.89","6,388.01","6,314.49","12.64M","-0.73%"
"10/03/2023","6,387.89","6,416.56","6,435.14","6,378.17","22.19M","-0.74%"
"10/02/2023","6,435.73","6,500.80","6,520.60","6,408.13","16.70M","-1.15%"
"10/01/2023","6,510.46","6,558.11","6,567.48","6,492.64","12.63M","-0.84%"
"09/28/2023","6,565.85","6,539.40","6,595.24","6,530.62","39.03M","0.40%"
"09/27/2023","6,539.77","6,412.29","6,540.49","6,385.43","22.42M","1.69%"
"09/26/2023","6,430.82","6,364.94","6,458.47","6,337.87","22.28M","0.88%"
"09/25/2023","6,374.70","6,393.44","6,437.78","6,338.45","23.03M","-0.43%"
"09/21/2023","6,402.19","6,431.26","6,450.24","6,355.78","18.13M","-0.58%"
"09/20/2023","6,439.81","6,429.04","6,475.56","6,402.39","24.64M","0.03%"
"09/19/2023","6,438.06","6,379.88","6,451.19","6,377.62","26.72M","0.34%"
"09/18/2023","6,416.38","6,396.22","6,417.20","6,343.57","20.41M","0.30%"
"09/17/2023","6,397.12","6,369.03","6,432.62","6,350.26","18.60M","0.44%"
"09/14/2023","6,369.20","6,287.74","6,369.20","6,287.66","27.24M","1.44%"
"09/13/2023","6,278.51","6,243.75","6,332.17","6,234.74","21.46M","0.42%"
"09/12/2023","6,252.19","6,303.85","6,331.60","6,241.73","17.97M","-1.38%"
"09/11/2023","6,339.45","6,326.37","6,339.45","6,237.73","17.77M","-0.36%"
"09/10/2023","6,362.31","6,400.47","6,400.47","6,326.17","13.85M","-0.59%"
"09/07/2023","6,399.81","6,376.78","6,445.43","6,349.61","17.72M","0.36%"
"09/06/2023","6,377.02","6,395.03","6,421.68","6,367.35","16.33M","-0.29%"
"09/05/2023","6,395.79","6,422.83","6,433.17","6,367.98","18.19M","-0.58%"
"09/04/2023","6,433.15","6,451.04","6,452.01","6,387.78","17.19M","-0.43%"
"09/03/2023","6,461.09","6,487.18","6,506.15","6,423.46","14.45M","-1.23%"
"08/31/2023","6,541.38","6,507.44","6,542.61","6,443.24","24.42M","0.11%"
"08/30/2023","6,534.09","6,404.97","6,542.75","6,369.88","19.15M","2.17%"
"08/29/2023","6,395.27","6,466.74","6,475.97","6,386.11","17.92M","-1.24%"
"08/28/2023","6,475.45","6,510.20","6,583.32","6,457.04","23.66M","-0.67%"
"08/27/2023","6,518.88","6,491.04","6,565.05","6,482.44","22.07M","0.43%"
"08/24/2023","6,490.79","6,449.39","6,540.26","6,422.50","20.06M","0.51%"
"08/23/2023","6,458.07","6,430.02","6,513.10","6,404.75","16.54M","0.28%"
"08/22/2023","6,439.92","6,421.29","6,475.68","6,413.03","20.80M","-0.14%"
"08/21/2023","6,448.78","6,541.41","6,541.49","6,413.95","22.90M","-1.56%"
"08/20/2023","6,550.69","6,554.67","6,563.67","6,468.02","23.28M","-0.07%"
"08/17/2023","6,555.15","6,446.46","6,563.75","6,409.62","29.24M","1.68%"
"08/16/2023","6,446.83","6,428.37","6,518.45","6,382.33","22.16M","0.15%"
"08/15/2023","6,437.28","6,448.72","6,484.20","6,373.78","18.62M","-0.59%"
"08/14/2023","6,475.61","6,456.25","6,492.56","6,411.59","19.56M","0.18%"
"08/13/2023","6,464.22","6,362.45","6,464.41","6,362.45","18.05M","1.59%"
"08/10/2023","6,363.03","6,217.70","6,389.95","6,217.63","32.53M","2.49%"
"08/09/2023","6,208.62","6,199.90","6,288.87","6,181.86","17.62M","0.29%"
"08/08/2023","6,190.91","6,137.25","6,288.66","6,127.18","31.48M","1.19%"
"08/07/2023","6,118.36","6,075.88","6,185.58","6,049.29","31.65M","1.01%"
"08/06/2023","6,056.95","6,049.43","6,075.75","6,038.77","9.57M","0.12%"
"08/03/2023","6,049.69","6,029.33","6,095.26","6,029.32","13.73M","0.04%"
"08/02/2023","6,047.56","6,059.46","6,068.47","6,020.96","9.62M","-0.04%"
"08/01/2023","6,049.96","6,077.03","6,095.90","6,032.11","10.84M","-0.46%"
"07/31/2023","6,077.73","6,057.78","6,077.73","6,020.45","16.44M","0.34%"
"07/30/2023","6,057.09","6,059.39","6,093.39","6,039.08","14.27M","0.01%"
"07/27/2023","6,056.71","6,074.17","6,102.96","6,039.59","27.42M","-0.30%"
"07/26/2023","6,074.73","6,057.08","6,110.53","6,037.83","14.20M","0.16%"
"07/25/2023","6,064.96","6,056.41","6,074.07","6,037.55","9.48M","0.29%"
"07/24/2023","6,047.22","6,056.53","6,067.07","6,029.29","11.65M","-0.30%"
"07/23/2023","6,065.18","6,040.46","6,074.58","6,011.06","10.26M","0.12%"
"07/20/2023","6,057.86","6,048.49","6,057.86","6,002.92","11.82M","0.02%"
"07/19/2023","6,056.72","6,032.10","6,057.53","6,003.28","12.91M","-0.03%"
"07/18/2023","6,058.55","6,054.28","6,065.16","6,026.66","10.21M","-0.07%"
"07/17/2023","6,062.95","6,026.07","6,071.61","6,006.84","25.83M","0.46%"
"07/16/2023","6,035.02","6,036.18","6,045.20","6,007.52","8.02M","0.01%"
"07/13/2023","6,034.55","6,054.65","6,064.12","6,034.55","8.55M","-0.18%"
"07/12/2023","6,045.27","6,046.41","6,073.06","6,036.65","6.90M","0.28%"
"07/11/2023","6,028.20","6,038.23","6,056.76","6,027.06","9.49M","-0.17%"
"07/10/2023","6,038.27","6,047.69","6,066.14","6,037.42","7.76M","-0.44%"
"07/09/2023","6,065.05","6,064.01","6,074.21","6,054.40","6.54M","0.04%"
"07/06/2023","6,062.57","6,060.23","6,072.76","6,044.13","8.05M","-0.11%"
"07/05/2023","6,069.25","6,062.26","6,080.41","6,052.80","8.73M","0.08%"
"07/04/2023","6,064.30","6,063.65","6,073.91","6,045.18","7.35M","0.02%"
"07/03/2023","6,063.10","6,059.00","6,063.10","6,030.80","10.60M","0.37%"
"07/02/2023","6,040.79","6,042.02","6,059.75","6,022.88","6.40M","-0.17%"
"06/22/2023","6,050.83","6,043.67","6,069.52","6,023.78","10.01M","0.11%"
"06/21/2023","6,044.41","6,028.51","6,063.41","6,017.30","6.39M","0.11%"
"06/20/2023","6,037.56","6,017.73","6,037.58","6,007.29","10.32M","0.18%"
"06/19/2023","6,026.98","6,048.00","6,066.01","6,017.31","11.78M","-0.65%"
"06/18/2023","6,066.64","6,100.53","6,121.27","6,048.23","13.50M","-0.55%"
"06/15/2023","6,100.36","6,106.70","6,151.40","6,082.46","22.18M","-0.38%"
"06/14/2023","6,123.63","6,046.04","6,123.63","6,043.12","12.73M","1.30%"
"06/13/2023","6,045.29","6,046.01","6,078.98","6,019.68","27.73M","-0.19%"
"06/12/2023","6,057.00","6,064.03","6,065.97","6,017.06","27.96M","-0.11%"
"06/11/2023","6,063.78","6,058.94","6,072.58","6,050.08","6.56M","-0.20%"
"06/08/2023","6,075.83","6,049.79","6,083.33","6,039.53","6.82M","0.13%"
"06/07/2023","6,067.99","6,079.78","6,082.29","6,048.57","7.37M","-0.35%"
"06/06/2023","6,089.05","6,090.33","6,090.33","6,035.71","9.32M","-0.02%"
"06/05/2023","6,090.33","6,019.69","6,160.71","6,019.69","14.11M","1.19%"
"06/04/2023","6,018.65","5,980.19","6,025.08","5,962.60","6.80M","1.72%"
"06/01/2023","5,917.10","5,922.24","5,952.96","5,913.48","6.63M","0.53%"
"05/31/2023","5,885.76","5,953.78","5,962.54","5,885.76","13.82M","-1.15%"
"05/30/2023","5,954.12","5,942.35","5,973.59","5,942.31","5.90M","0.36%"
"05/29/2023","5,933.03","5,970.76","5,979.90","5,927.43","8.61M","-0.64%"
"05/28/2023","5,971.08","5,974.19","5,990.13","5,970.14","5.02M","0.11%"
"05/25/2023","5,964.66","5,982.65","5,983.43","5,964.14","6.17M","-0.31%"
"05/24/2023","5,983.24","5,995.77","6,012.87","5,965.41","7.82M","-0.36%"
"05/23/2023","6,005.04","6,033.22","6,051.51","5,987.36","9.78M","-0.47%"
"05/22/2023","6,033.16","6,054.13","6,059.59","6,023.49","7.16M","-0.50%"
"05/21/2023","6,063.22","6,054.97","6,066.22","6,033.42","6.75M","0.15%"
"05/18/2023","6,054.00","6,026.67","6,057.57","6,008.77","11.28M","0.88%"
"05/17/2023","6,001.18","6,016.97","6,036.65","5,964.10","14.95M","-0.81%"
"05/16/2023","6,050.13","6,215.62","6,233.25","5,900.28","22.37M","-1.96%"
"05/15/2023","6,171.05","6,276.58","6,331.54","6,171.05","15.30M","-1.70%"
"05/14/2023","6,277.47","6,264.20","6,277.47","6,237.97","10.88M","0.22%"
"05/11/2023","6,263.49","6,206.08","6,270.61","6,152.63","22.25M","0.36%"
"05/10/2023","6,241.30","6,271.38","6,271.40","6,217.61","9.31M","-0.20%"
"05/09/2023","6,253.69","6,484.96","6,484.96","6,227.51","25.54M","3.07%"
"05/08/2023","6,067.39","6,056.56","6,097.00","6,019.15","10.92M","0.19%"
"05/07/2023","6,055.83","5,966.70","6,087.03","5,966.47","8.74M","1.92%"
"05/04/2023","5,942.00","5,915.08","5,949.80","5,874.65","7.76M","-0.10%"
"05/03/2023","5,947.78","5,967.47","5,983.40","5,890.38","11.25M","-1.00%"
"05/02/2023","6,007.70","6,097.11","6,106.72","5,977.03","8.93M","-1.65%"
"05/01/2023","6,108.43","6,145.17","6,169.68","6,098.24","9.08M","-0.60%"
"04/30/2023","6,145.41","6,107.47","6,178.64","6,107.47","8.59M","0.75%"
"04/27/2023","6,099.56","6,030.76","6,124.49","6,030.76","15.85M","-0.05%"
"04/26/2023","6,102.69","6,099.83","6,126.65","6,020.53","16.75M","0.04%"
"04/25/2023","6,099.99","5,889.38","6,099.99","5,881.41","16.92M","3.73%"
"04/17/2023","5,880.71","5,633.18","5,897.62","5,633.18","16.90M","4.41%"
"04/16/2023","5,632.59","5,599.30","5,656.46","5,583.31","9.46M","0.75%"
"04/13/2023","5,590.42","5,566.70","5,591.23","5,558.73","6.13M","0.43%"
"04/12/2023","5,566.68","5,525.21","5,566.94","5,517.25","5.80M","0.74%"
"04/11/2023","5,525.79","5,544.81","5,554.79","5,496.22","8.23M","-0.49%"
"04/10/2023","5,552.99","5,566.20","5,574.37","5,542.98","7.00M","-0.22%"
"04/09/2023","5,565.50","5,542.42","5,581.28","5,540.85","7.09M","0.15%"
"04/06/2023","5,557.17","5,532.93","5,565.85","5,524.47","7.60M","0.44%"
"04/05/2023","5,532.95","5,591.28","5,597.84","5,516.86","11.08M","-0.87%"
"04/04/2023","5,581.78","5,553.84","5,619.17","5,553.50","17.91M","0.80%"
"04/03/2023","5,537.23","5,533.59","5,565.34","5,516.14","14.56M","0.51%"
"04/02/2023","5,508.86","5,503.90","5,527.72","5,503.65","9.09M","0.10%"
"03/30/2023","5,503.17","5,511.20","5,520.26","5,486.25","7.05M","-0.26%"
"03/29/2023","5,517.42","5,493.65","5,517.42","5,468.55","5.90M","0.28%"
"03/28/2023","5,502.19","5,482.97","5,509.17","5,460.96","7.86M","0.58%"
"03/27/2023","5,470.66","5,466.05","5,521.67","5,457.64","10.58M","-0.06%"
"03/26/2023","5,473.68","5,471.09","5,497.25","5,447.26","7.23M","0.05%"
"03/23/2023","5,470.92","5,396.72","5,470.92","5,380.48","6.01M","1.36%"
"03/22/2023","5,397.76","5,371.26","5,463.45","5,371.01","10.47M","0.48%"
"03/21/2023","5,371.75","5,328.51","5,393.50","5,319.96","10.57M","1.43%"
"03/20/2023","5,296.13","5,280.03","5,319.67","5,277.75","8.94M","0.00%"
"03/19/2023","5,296.12","5,275.43","5,304.32","5,261.60","8.97M","0.54%"
"03/16/2023","5,267.60","5,351.79","5,361.50","5,262.84","16.50M","-1.71%"
"03/15/2023","5,359.28","5,452.55","5,478.49","5,359.28","20.91M","-2.74%"
"03/14/2023","5,510.47","5,583.24","5,591.33","5,494.20","13.14M","-1.32%"
"03/13/2023","5,584.23","5,593.16","5,610.31","5,558.68","14.67M","0.41%"
"03/12/2023","5,561.67","5,549.23","5,585.93","5,528.83","10.89M","0.24%"
"03/09/2023","5,548.61","5,473.81","5,556.59","5,458.16","7.33M","1.23%"
"03/08/2023","5,481.35","5,435.94","5,481.35","5,392.17","6.39M","0.10%"
"03/07/2023","5,475.88","5,404.58","5,476.98","5,396.30","6.95M","1.17%"
"03/06/2023","5,412.49","5,420.40","5,429.38","5,388.21","5.27M","-0.14%"
"03/05/2023","5,420.24","5,388.12","5,453.88","5,388.12","4.57M","0.75%"
"03/02/2023","5,380.13","5,381.43","5,422.27","5,380.13","6.59M","0.61%"
"03/01/2023","5,347.67","5,380.07","5,380.07","5,337.13","5.89M","-0.60%"
"02/28/2023","5,380.03","5,259.28","5,380.03","5,237.03","11.42M","2.45%"
"02/27/2023","5,251.58","5,322.96","5,339.33","5,235.51","9.82M","-1.19%"
"02/26/2023","5,315.02","5,382.95","5,413.52","5,314.96","7.39M","-1.29%"
"02/23/2023","5,384.37","5,473.96","5,473.96","5,384.37","6.14M","-1.80%"
"02/21/2023","5,482.83","5,498.10","5,507.41","5,457.72","4.91M","-0.31%"
"02/20/2023","5,499.71","5,550.68","5,550.68","5,498.97","4.05M","-0.94%"
"02/19/2023","5,551.89","5,584.76","5,592.76","5,535.57","3.50M","-0.76%"
"02/16/2023","5,594.56","5,619.11","5,636.39","5,594.56","6.04M","-0.44%"
"02/15/2023","5,619.32","5,528.56","5,619.32","5,520.40","7.65M","0.73%"
"02/14/2023","5,578.74","5,586.04","5,603.86","5,553.59","6.92M","-0.13%"
"02/13/2023","5,585.94","5,489.32","5,599.92","5,481.14","10.11M","1.62%"
"02/12/2023","5,496.80","5,478.04","5,513.70","5,470.84","4.86M","0.19%"
"02/09/2023","5,486.11","5,502.84","5,502.86","5,452.90","8.58M","-0.29%"
"02/08/2023","5,501.80","5,435.80","5,501.80","5,427.37","6.86M","1.21%"
"02/07/2023","5,435.87","5,491.53","5,491.73","5,410.26","9.34M","0.29%"
"02/06/2023","5,420.02","5,418.23","5,427.85","5,362.28","8.36M","-0.27%"
"02/05/2023","5,434.59","5,509.93","5,509.93","5,410.58","7.65M","-1.53%"
"02/02/2023","5,519.09","5,545.21","5,561.96","5,493.75","12.51M","-0.88%"
"02/01/2023","5,568.08","5,545.79","5,569.82","5,527.51","8.15M","-0.15%"
"01/31/2023","5,576.47","5,586.91","5,586.91","5,535.86","10.34M","-0.10%"
"01/30/2023","5,582.18","5,583.02","5,597.67","5,549.25","9.57M","-0.02%"
"01/29/2023","5,583.02","5,549.99","5,591.36","5,549.99","7.29M","0.32%"
"01/26/2023","5,565.26","5,594.29","5,602.29","5,565.13","7.04M","-0.53%"
"01/25/2023","5,594.70","5,612.43","5,612.45","5,421.28","12.66M","-0.31%"
"01/24/2023","5,612.25","5,578.29","5,620.34","5,570.74","9.22M","0.63%"
"01/23/2023","5,577.23","5,488.69","5,577.23","5,488.69","10.23M","1.62%"
"01/22/2023","5,488.21","5,457.26","5,505.90","5,457.22","9.22M","0.73%"
"01/19/2023","5,448.47","5,418.90","5,465.40","5,401.92","8.83M","0.08%"
"01/18/2023","5,444.15","5,415.27","5,466.42","5,415.06","8.67M","0.24%"
"01/17/2023","5,430.97","5,410.36","5,430.97","5,384.06","9.50M","0.14%"
